Equilibrium Type,Allow Abandon and Defaults,Costs Multiplier,Fee Shifting Multiplier,Fee Shifting Rule,Issue,Noise Multiplier D,Noise Multiplier P,Noise to Produce Case Strength,Probability Truly Liable,Proportion of Costs at Beginning,Relative Costs,Risk Aversion,Filter,GroupName,OptionSetName,Exploitability,Calculation Time,P Files,D Answers,P Offer,D Offer,Trial,P Win Probability,P Wealth,D Wealth,Total Wealth,Wealth Loss,P Welfare,D Welfare,Pre-Dispute Social Welfare Loss,Social Welfare Loss,Expenditures,False Positive Inaccuracy,False Negative Inaccuracy,Value If Settled,No Suit,No Answer,Settles,P Abandons,D Defaults,P Loses,P Wins,Appropriation
Only Eq,true,1,1,English,Liability,0.5,2,0.35,0.5,0.5,1,Moderately Risk Averse,All,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 2-0.5,2.842E-13,2,0.50001,0.50001,0.49845,0.309775,0.023756,0.349118,10.088,9.75486,19.8429,0.15713,1000.01,999.755,0,0.15713,0.15713,0.0568784,0.399402,0.45,0.49999,0,0.227006,0.190964,0.0582837,0.0154626,0.0082937,0
Only Eq,true,1,1,English,Liability,0.5,2,0.35,0.5,0.5,1,Moderately Risk Averse,Not Litigated,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 2-0.5,2.842E-13,2,0,0,,,0,,10,10,20,0,1000,1000,0,0,0,0,0.359133,,1,0,0,0,0,0,0,0
Only Eq,true,1,1,English,Liability,0.5,2,0.35,0.5,0.5,1,Moderately Risk Averse,Litigated,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 2-0.5,2.842E-13,2,1,1,0.49845,0.309775,0.047512,0.349118,10.176,9.50972,19.6857,0.314254,1000.02,999.511,0,0.314254,0.314254,0.113754,0.43967,0.45,0,0,0.454002,0.381921,0.116565,0.0309245,0.0165872,0
Only Eq,true,1,1,English,Liability,0.5,2,0.35,0.5,0.5,1,Moderately Risk Averse,Settles,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 2-0.5,2.842E-13,2,1,1,0.45,0.45,0,,10.3,9.4,19.7,0.3,1000.08,999.567,0,0.3,0.3,0.0646549,0.624569,0.45,0,0,1,0,0,0,0,0
Only Eq,true,1,1,English,Liability,0.5,2,0.35,0.5,0.5,1,Moderately Risk Averse,Tried,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 2-0.5,2.842E-13,2,1,1,0.745288,0.144332,1,0.349118,9.95859,9.44141,19.4,0.6,999.775,998.467,0,0.6,0.6,0.335046,0.241248,,0,0,0,0,0,0.650882,0.349118,0
Only Eq,true,1,1,English,Liability,0.5,2,0.35,0.5,0.5,1,Moderately Risk Averse,P Loses,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 2-0.5,2.842E-13,2,1,1,0.745288,0.1026,1,0,9.4,10,19.4,0.6,999.567,1000,0,0.6,0.6,0,0.370647,,0,0,0,0,0,1,0,0
Only Eq,true,1,1,English,Liability,0.5,2,0.35,0.5,0.5,1,Moderately Risk Averse,P Wins,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 2-0.5,2.842E-13,2,1,1,0.745288,0.222136,1,1,11,8.4,19.4,0.6,1000.16,995.609,0,0.6,0.6,0.959695,0,,0,0,0,0,0,0,1,0
Only Eq,true,1,1,English,Liability,0.5,2,0.35,0.5,0.5,1,Moderately Risk Averse,Truly Liable,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 2-0.5,2.842E-13,2,0.64088,0.64088,0.507063,0.396402,0.017785,0.597192,10.2012,9.60119,19.8024,0.197599,1000.04,999.593,0,0.197599,0.197599,0.0222821,0.798792,0.45,0.35912,0,0.405081,0.111951,0.106063,0.00716383,0.0106209,0
Only Eq,true,1,1,English,Liability,0.5,2,0.35,0.5,0.5,1,Moderately Risk Averse,Truly Not Liable,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 2-0.5,2.842E-13,2,0.359135,0.359135,0.483078,0.155184,0.029728,0.200704,9.97482,9.90852,19.8833,0.116659,999.979,999.917,0,0.116659,0.116659,0.0914758,0,0.45,0.640865,0,0.0489242,0.269981,0.0105024,0.0237616,0.0059665,0
Only Eq,true,1,1,English,Liability,2,2,0.35,0.5,0.5,1,Moderately Risk Averse,All,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 2-2,-1.1369999999999999E-13,2,1,1,0.55,0.55,0,,10.4,9.3,19.7,0.3,1000.1,999.43,0,0.3,0.3,0.349998,0.300002,0.55,0,0,1,0,0,0,0,0
Only Eq,true,1,1,English,Liability,2,2,0.35,0.5,0.5,1,Moderately Risk Averse,Not Litigated,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 2-2,-1.1369999999999999E-13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,1,1,English,Liability,2,2,0.35,0.5,0.5,1,Moderately Risk Averse,Litigated,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 2-2,-1.1369999999999999E-13,2,1,1,0.55,0.55,0,,10.4,9.3,19.7,0.3,1000.1,999.43,0,0.3,0.3,0.349998,0.300002,0.55,0,0,1,0,0,0,0,0
Only Eq,true,1,1,English,Liability,2,2,0.35,0.5,0.5,1,Moderately Risk Averse,Settles,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 2-2,-1.1369999999999999E-13,2,1,1,0.55,0.55,0,,10.4,9.3,19.7,0.3,1000.1,999.43,0,0.3,0.3,0.349998,0.300002,0.55,0,0,1,0,0,0,0,0
Only Eq,true,1,1,English,Liability,2,2,0.35,0.5,0.5,1,Moderately Risk Averse,Tried,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 2-2,-1.1369999999999999E-13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,1,1,English,Liability,2,2,0.35,0.5,0.5,1,Moderately Risk Averse,P Loses,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 2-2,-1.1369999999999999E-13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,1,1,English,Liability,2,2,0.35,0.5,0.5,1,Moderately Risk Averse,P Wins,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 2-2,-1.1369999999999999E-13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,1,1,English,Liability,2,2,0.35,0.5,0.5,1,Moderately Risk Averse,Truly Liable,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 2-2,-1.1369999999999999E-13,2,1,1,0.55,0.55,0,,10.4,9.3,19.7,0.3,1000.1,999.43,0,0.3,0.3,0,0.6,0.55,0,0,1,0,0,0,0,0
Only Eq,true,1,1,English,Liability,2,2,0.35,0.5,0.5,1,Moderately Risk Averse,Truly Not Liable,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 2-2,-1.1369999999999999E-13,2,1,1,0.55,0.55,0,,10.4,9.3,19.7,0.3,1000.1,999.43,0,0.3,0.3,0.7,0,0.55,0,0,1,0,0,0,0,0
Only Eq,true,1,1,English,Liability,4,4,0.35,0.5,0.5,1,Moderately Risk Averse,All,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4-4,1.705E-13,2,1,1,0.45,0.45,0,,10.3,9.4,19.7,0.3,1000.08,999.567,0,0.3,0.3,0.3,0.35,0.45,0,0,1,0,0,0,0,0
Only Eq,true,1,1,English,Liability,4,4,0.35,0.5,0.5,1,Moderately Risk Averse,Not Litigated,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4-4,1.705E-13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,1,1,English,Liability,4,4,0.35,0.5,0.5,1,Moderately Risk Averse,Litigated,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4-4,1.705E-13,2,1,1,0.45,0.45,0,,10.3,9.4,19.7,0.3,1000.08,999.567,0,0.3,0.3,0.3,0.35,0.45,0,0,1,0,0,0,0,0
Only Eq,true,1,1,English,Liability,4,4,0.35,0.5,0.5,1,Moderately Risk Averse,Settles,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4-4,1.705E-13,2,1,1,0.45,0.45,0,,10.3,9.4,19.7,0.3,1000.08,999.567,0,0.3,0.3,0.3,0.35,0.45,0,0,1,0,0,0,0,0
Only Eq,true,1,1,English,Liability,4,4,0.35,0.5,0.5,1,Moderately Risk Averse,Tried,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4-4,1.705E-13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,1,1,English,Liability,4,4,0.35,0.5,0.5,1,Moderately Risk Averse,P Loses,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4-4,1.705E-13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,1,1,English,Liability,4,4,0.35,0.5,0.5,1,Moderately Risk Averse,P Wins,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4-4,1.705E-13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,1,1,English,Liability,4,4,0.35,0.5,0.5,1,Moderately Risk Averse,Truly Liable,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4-4,1.705E-13,2,1,1,0.45,0.45,0,,10.3,9.4,19.7,0.3,1000.08,999.567,0,0.3,0.3,0,0.7,0.45,0,0,1,0,0,0,0,0
Only Eq,true,1,1,English,Liability,4,4,0.35,0.5,0.5,1,Moderately Risk Averse,Truly Not Liable,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4-4,1.705E-13,2,1,1,0.45,0.45,0,,10.3,9.4,19.7,0.3,1000.08,999.567,0,0.3,0.3,0.6,0,0.45,0,0,1,0,0,0,0,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.5,0.5,Moderately Risk Averse,All,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 0.5,-2.842E-13,2,0.91374,0.619819,0.383922,0.210766,0.064745,0.580589,10.4159,9.40799,19.8239,0.176071,1000.07,999.28,0,0.176071,0.176071,0.182254,0.145967,0.138218,0.08626,0.293921,0.377179,0.069054,0.107532,0.0271549,0.0375904,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.5,0.5,Moderately Risk Averse,Not Litigated,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 0.5,-2.842E-13,2,0.773108,0,,,0,,10.7151,9.22689,19.942,0.0579831,1000.12,999.078,0,0.0579831,0.0579831,0.098041,0.0689973,,0.226892,0.773108,0,0,0,0,0,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.5,0.5,Moderately Risk Averse,Litigated,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 0.5,-2.842E-13,2,1,1,0.383922,0.210766,0.104458,0.580589,10.2324,9.51907,19.7515,0.248503,1000.03,999.404,0,0.248503,0.248503,0.233908,0.193179,0.138218,0,0,0.608531,0.11141,0.173489,0.0438111,0.0606474,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.5,0.5,Moderately Risk Averse,Settles,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 0.5,-2.842E-13,2,1,1,0.102195,0.174242,0,,10.0632,9.71178,19.775,0.225,1000.01,999.832,0,0.225,0.225,0.194424,0.193424,0.138218,0,0,1,0,0,0,0,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.5,0.5,Moderately Risk Averse,Tried,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 0.5,-2.842E-13,2,1,1,0.928179,0.05,1,0.580589,10.3919,9.15815,19.55,0.45,999.979,998.14,0,0.45,0.45,0.429195,0.244153,,0,0,0,0,0,0.419411,0.580589,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.5,0.5,Moderately Risk Averse,P Loses,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 0.5,-2.842E-13,2,1,1,0.922895,0.05,1,0,9.55,10,19.55,0.45,999.728,1000,0,0.45,0.45,0,0.582133,,0,0,0,0,0,1,0,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.5,0.5,Moderately Risk Averse,P Wins,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 0.5,-2.842E-13,2,1,1,0.931996,0.05,1,1,11,8.55,19.55,0.45,1000.16,996.796,0,0.45,0.45,0.739242,0,,0,0,0,0,0,0,1,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.5,0.5,Moderately Risk Averse,Truly Liable,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 0.5,-2.842E-13,2,0.986034,0.472728,0.618027,0.330206,0.075241,0.710206,10.7081,9.13015,19.8382,0.161791,1000.12,998.873,0,0.161791,0.161791,0.0503286,0.29194,0.250038,0.0139661,0.513306,0.176873,0.04479,0.174605,0.0218042,0.0534364,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.5,0.5,Moderately Risk Averse,Truly Not Liable,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 0.5,-2.842E-13,2,0.841449,0.766903,0.239622,0.137145,0.05425,0.400827,10.1238,9.68583,19.8096,0.190351,1000.01,999.687,0,0.190351,0.190351,0.314175,0,0.103971,0.158551,0.0745453,0.577477,0.093317,0.0404617,0.0325054,0.021745,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.5,2,Moderately Risk Averse,All,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 2,0,2,0.70495,0.324821,0.588151,0.400393,0.008606,0.340371,10.3426,9.39336,19.7359,0.264081,1000.06,999.279,0,0.264081,0.264081,0.175326,0.217325,0.45,0.29505,0.380129,0.157792,0.0559176,0.102505,0.00567706,0.0029294,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.5,2,Moderately Risk Averse,Not Litigated,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 2,0,2,0.563005,0,,,0,,10.3941,9.437,19.8311,0.168901,1000.08,999.329,0,0.168901,0.168901,0.082829,0.200331,,0.436995,0.563005,0,0,0,0,0,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.5,2,Moderately Risk Averse,Litigated,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 2,0,2,1,1,0.588151,0.400393,0.026496,0.340371,10.2354,9.30266,19.5381,0.461923,1000.03,999.177,0,0.461923,0.461923,0.367591,0.252649,0.45,0,0,0.485782,0.172149,0.315573,0.0174775,0.0090185,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.5,2,Moderately Risk Averse,Settles,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 2,0,2,1,1,0.45,0.45,0,,10.15,9.4,19.55,0.45,1000.05,999.567,0,0.45,0.45,0.385215,0.304279,0.45,0,0,1,0,0,0,0,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.5,2,Moderately Risk Averse,Tried,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 2,0,2,1,1,0.813588,0.207049,1,0.340371,9.7467,9.3533,19.1,0.9,999.433,997.225,0,0.9,0.9,0.471943,0.312645,,0,0,0,0,0,0.659629,0.340371,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.5,2,Moderately Risk Averse,P Loses,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 2,0,2,1,1,0.803358,0.204303,1,0,9.1,10,19.1,0.9,999.058,1000,0,0.9,0.9,0,0.473971,,0,0,0,0,0,1,0,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.5,2,Moderately Risk Averse,P Wins,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 2,0,2,1,1,0.833414,0.212369,1,1,11,8.1,19.1,0.9,1000.16,991.847,0,0.9,0.9,1.38655,0,,0,0,0,0,0,0,1,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.5,2,Moderately Risk Averse,Truly Liable,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 2,0,2,0.924003,0.275582,0.672732,0.431061,0.005841,0.515049,10.5653,9.11349,19.6788,0.321167,1000.11,998.916,0,0.321167,0.321167,0.0238683,0.434657,0.45,0.0759966,0.648422,0.112974,0.0156947,0.141073,0.00283243,0.0030082,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.5,2,Moderately Risk Averse,Truly Not Liable,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 2,0,2,0.485905,0.374058,0.525839,0.3778,0.011372,0.250661,10.1198,9.67322,19.793,0.206998,1000.01,999.642,0,0.206998,0.206998,0.326778,0,0.45,0.514095,0.111847,0.202609,0.096139,0.0639377,0.00852158,0.0028505,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0,1,Moderately Risk Averse,All,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0,-5.684E-14,2,1,1,0.520487,0.384872,0.019113,0.583598,10.4577,9.53087,19.9885,0.011468,1000.08,999.512,0,0.011468,0.011468,0.114295,0.147149,0.384172,0,0,0.611264,0.153165,0.216458,0.00795885,0.0111545,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0,1,Moderately Risk Averse,Not Litigated,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0,-5.684E-14,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0,1,Moderately Risk Averse,Litigated,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0,-5.684E-14,2,1,1,0.520487,0.384872,0.019113,0.583598,10.4577,9.53087,19.9885,0.011468,1000.08,999.512,0,0.011468,0.011468,0.114295,0.147149,0.384172,0,0,0.611264,0.153165,0.216458,0.00795885,0.0111545,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0,1,Moderately Risk Averse,Settles,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0,-5.684E-14,2,1,1,0.347565,0.420778,0,,10.3842,9.61583,20,0,1000.08,999.703,0,0,0,0.12706,0.172808,0.384172,0,0,1,0,0,0,0,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0,1,Moderately Risk Averse,Tried,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0,-5.684E-14,2,1,1,0.95,0.05,1,0.583598,10.3338,9.06624,19.4,0.6,999.914,997.438,0,0.6,0.6,0.523778,0.278753,,0,0,0,0,0,0.416402,0.583598,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0,1,Moderately Risk Averse,P Loses,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0,-5.684E-14,2,1,1,0.95,0.05,1,0,9.4,10,19.4,0.6,999.567,1000,0,0.6,0.6,0,0.669433,,0,0,0,0,0,1,0,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0,1,Moderately Risk Averse,P Wins,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0,-5.684E-14,2,1,1,0.95,0.05,1,1,11,8.4,19.4,0.6,1000.16,995.609,0,0.6,0.6,0.897498,0,,0,0,0,0,0,0,1,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0,1,Moderately Risk Averse,Truly Liable,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0,-5.684E-14,2,1,1,0.717631,0.546327,0.022332,0.701779,10.7057,9.2809,19.9866,0.0133995,1000.13,999.214,0,0.0133995,0.0133995,0.0094035,0.294303,0.598046,0,0,0.525599,0.0723805,0.379688,0.00666002,0.0156725,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0,1,Moderately Risk Averse,Truly Not Liable,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0,-5.684E-14,2,1,1,0.323351,0.223424,0.015894,0.417554,10.2096,9.78082,19.9905,0.00953665,1000.04,999.809,0,0.00953665,0.00953665,0.219183,0,0.222881,0,0,0.696926,0.233947,0.053233,0.00925763,0.0066368,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.25,1,Moderately Risk Averse,All,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25,-1.1369999999999999E-13,4,1,1,0.568418,0.448033,0.032817,0.488049,10.4205,9.41471,19.8352,0.164768,1000.07,999.327,0,0.164768,0.164768,0.179509,0.156898,0.541863,0,0,0.641616,0.186107,0.13946,0.0168006,0.0160162,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.25,1,Moderately Risk Averse,Not Litigated,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25,-1.1369999999999999E-13,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.25,1,Moderately Risk Averse,Litigated,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25,-1.1369999999999999E-13,4,1,1,0.568418,0.448033,0.032817,0.488049,10.4205,9.41471,19.8352,0.164768,1000.07,999.327,0,0.164768,0.164768,0.179509,0.156898,0.541863,0,0,0.641616,0.186107,0.13946,0.0168006,0.0160162,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.25,1,Moderately Risk Averse,Settles,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25,-1.1369999999999999E-13,4,1,1,0.50031,0.583417,0,,10.4669,9.38314,19.85,0.15,1000.09,999.377,0,0.15,0.15,0.173961,0.163221,0.541863,0,0,1,0,0,0,0,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.25,1,Moderately Risk Averse,Tried,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25,-1.1369999999999999E-13,4,1,1,0.95,0.05,1,0.488049,10.1809,9.21912,19.4,0.6,999.857,997.857,0,0.6,0.6,0.467801,0.279817,,0,0,0,0,0,0.511951,0.488049,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.25,1,Moderately Risk Averse,P Loses,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25,-1.1369999999999999E-13,4,1,1,0.95,0.05,1,0,9.4,10,19.4,0.6,999.567,1000,0,0.6,0.6,0,0.546569,,0,0,0,0,0,1,0,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.25,1,Moderately Risk Averse,P Wins,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25,-1.1369999999999999E-13,4,1,1,0.95,0.05,1,1,11,8.4,19.4,0.6,1000.16,995.609,0,0.6,0.6,0.958512,0,,0,0,0,0,0,0,1,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.25,1,Moderately Risk Averse,Truly Liable,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25,-1.1369999999999999E-13,4,1,1,0.764925,0.659073,0.032027,0.641601,10.6862,9.14939,19.8356,0.164412,1000.12,998.959,0,0.164412,0.164412,0.0390272,0.313802,0.769392,0,0,0.685367,0.0647872,0.217818,0.0114786,0.0205488,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.25,1,Moderately Risk Averse,Truly Not Liable,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.25,-1.1369999999999999E-13,4,1,1,0.371918,0.237,0.033606,0.341716,10.1549,9.68001,19.8349,0.165123,1000.02,999.696,0,0.165123,0.165123,0.319986,0,0.281044,0,0,0.597866,0.307422,0.0611058,0.0221224,0.0114838,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.75,1,Moderately Risk Averse,All,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.75,1.1369999999999999E-13,3,0.60074,0.207452,0.560507,0.236125,0.021853,0.562084,10.3341,9.48082,19.8149,0.185121,1000.06,999.361,0,0.185121,0.185121,0.119673,0.209988,0.45,0.39926,0.393288,0.0579345,0.0892579,0.0384072,0.00956963,0.012283,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.75,1,Moderately Risk Averse,Not Litigated,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.75,1.1369999999999999E-13,3,0.496232,0,,,0,,10.3846,9.50377,19.8883,0.111652,1000.07,999.408,0,0.111652,0.111652,0.0733249,0.179807,,0.503768,0.496232,0,0,0,0,0,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.75,1,Moderately Risk Averse,Litigated,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.75,1.1369999999999999E-13,3,1,1,0.560507,0.236125,0.105338,0.562084,10.141,9.39316,19.5342,0.465801,999.99,999.18,0,0.465801,0.465801,0.29674,0.32529,0.45,0,0,0.279267,0.430258,0.185137,0.0461293,0.0592088,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.75,1,Moderately Risk Averse,Settles,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.75,1.1369999999999999E-13,3,1,1,0.45,0.45,0,,10.225,9.325,19.55,0.45,1000.07,999.467,0,0.45,0.45,0.319133,0.408588,0.45,0,0,1,0,0,0,0,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.75,1,Moderately Risk Averse,Tried,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.75,1.1369999999999999E-13,3,1,1,0.814285,0.0509172,1,0.562084,10.2993,9.10067,19.4,0.6,999.901,997.532,0,0.6,0.6,0.51125,0.279114,,0,0,0,0,0,0.437916,0.562084,0
Only Eq,true,1,1,English,Liability,1,1,0.35,0.5,0.75,1,Moderately Risk Averse,P Loses,,FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.75,1.1369999999999999E-13,3,1,1,0.796063,0.0507546,1,0,9.4,10,19.4,0.6,999.567,1000,0,0.6,0.6,0,0.637368,,0,0,0,0,0,1,0,0
